"LOCATION,""INDICATOR"",""SUBJECT"",""MEASURE"",""FREQUENCY"",TIME,""Value"",""Flag Codes"""
"IRL,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2010"",,""M"""
"IRL,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2011"",,""M"""
"IRL,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2012"",,""M"""
"IRL,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2013"",,""M"""
"IRL,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2014"",128.913,"
"IRL,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2015"",126.665,"
"IRL,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2016"",149.424,"
"IRL,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2005"",,""M"""
"IRL,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2010"",,""M"""
"IRL,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2011"",,""M"""
"IRL,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2012"",,""M"""
"IRL,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2013"",,""M"""
"IRL,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2014"",158.842,"
"IRL,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2015"",153.996,"
"IRL,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2016"",177.044,"
"ITA,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2005"",99.434,"
"ITA,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2010"",97.409,"
"ITA,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2011"",100.176,"
"ITA,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2012"",101.35,"
"ITA,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2013"",87.209,"
"ITA,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2014"",93.008,"
"ITA,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2015"",92.365,"
"ITA,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2016"",94.17,"
"ITA,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2005"",96.819,"
"ITA,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2010"",94.682,"
"ITA,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2011"",96.865,"
"ITA,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2012"",99.24,"
"ITA,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2013"",85.036,"
"ITA,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2014"",91.728,"
"ITA,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2015"",91.307,"
"ITA,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2016"",92.644,"
"ITA,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2005"",102.233,"
"ITA,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2010"",100.348,"
"ITA,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2011"",103.729,"
"ITA,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2012"",103.617,"
"ITA,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2013"",89.549,"
"ITA,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2014"",94.426,"
"ITA,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2015"",93.505,"
"ITA,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2016"",95.811,"
"JPN,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2005"",,""M"""
"JPN,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2010"",95.566,"
"JPN,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2011"",95.579,"
"JPN,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2012"",93.332,"
"JPN,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2013"",97.232,"
"JPN,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2014"",96.666,"
"JPN,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2015"",97.739,"
"JPN,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2016"",95.153,"
"JPN,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2005"",,""M"""
"JPN,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2010"",94.83,"
"JPN,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2011"",94.741,"
"JPN,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2012"",92.289,"
"JPN,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2013"",96.064,"
"JPN,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2014"",95.663,"
"JPN,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2015"",96.947,"
"JPN,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2016"",93.792,"
"JPN,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2005"",,""M"""
"JPN,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2010"",96.342,"
"JPN,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2011"",96.465,"
"JPN,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2012"",94.437,"
"JPN,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2013"",98.464,"
"JPN,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2014"",97.721,"
"JPN,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2015"",98.569,"
"JPN,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2016"",96.595,"
"KOR,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2005"",94.334,"
"KOR,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2010"",91.871,"
"KOR,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2011"",92.623,"
"KOR,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2012"",92.116,"
"KOR,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2013"",92.288,"
"KOR,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2014"",92.761,"
"KOR,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2015"",93.033,"
"KOR,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2016"",94.341,"
"KOR,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2005"",94.378,"
"KOR,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2010"",91.355,"
"KOR,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2011"",92.031,"
"KOR,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2012"",92.226,"
"KOR,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2013"",92.211,"
"KOR,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2014"",92.816,"
"KOR,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2015"",93.603,"
"KOR,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2016"",94.228,"
"KOR,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2005"",94.285,"
"KOR,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2010"",92.45,"
"KOR,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2011"",93.297,"
"KOR,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2012"",91.99,"
"KOR,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2013"",92.377,"
"KOR,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2014"",92.701,"
"KOR,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2015"",92.393,"
"KOR,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2016"",94.456,"
"LUX,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2005"",73.738,"
"LUX,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2010"",71.859,"
"LUX,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2011"",73.899,"
"LUX,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2012"",77.127,"
"LUX,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2013"",74.68,"
"LUX,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2014"",75.865,"
"LUX,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2015"",77.214,"
"LUX,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2016"",81.375,"
"LUX,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2005"",67.458,"
"LUX,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2010"",69.338,"
"LUX,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2011"",71.295,"
"LUX,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2012"",73.018,"
"LUX,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2013"",71.613,"
"LUX,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2014"",75.791,"
"LUX,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2015"",74.722,"
"LUX,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2016"",76.382,"
"LUX,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2005"",80.388,"
"LUX,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2010"",74.629,"
"LUX,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2011"",76.645,"
"LUX,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2012"",81.517,"
"LUX,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2013"",77.878,"
"LUX,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2014"",75.868,"
"LUX,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2015"",79.961,"
"LUX,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2016"",86.662,"
"MEX,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2005"",,""M"""
"MEX,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2010"",,""M"""
"MEX,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2011"",,""M"""
"MEX,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2012"",,""M"""
"MEX,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2013"",51.199,"
"MEX,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2014"",51.326,"
"MEX,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2015"",56.254,"
"MEX,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2016"",56.812,"
"MEX,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2005"",,""M"""
"MEX,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2010"",,""M"""
"MEX,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2011"",,""M"""
"MEX,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2012"",,""M"""
"MEX,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2013"",48.51,"
"MEX,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2014"",48.998,"
"MEX,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2015"",53.703,"
"MEX,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2016"",53.928,"
"MEX,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2005"",,""M"""
"MEX,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2010"",,""M"""
"MEX,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2011"",,""M"""
"MEX,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2012"",,""M"""
"MEX,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2013"",53.944,"
"MEX,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2014"",53.702,"
"MEX,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2015"",58.863,"
"MEX,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2016"",59.761,"
"NLD,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2005"",100.164,"
"NLD,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2010"",,""M"""
"NLD,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2011"",,""M"""
"NLD,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2012"",,""M"""
"NLD,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2013"",120.17,"
"NLD,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2014"",118.889,"
"NLD,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2015"",117.601,"
"NLD,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2016"",112.01,"
"NLD,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2005"",95.066,"
"NLD,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2010"",,""M"""
"NLD,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2011"",,""M"""
"NLD,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2012"",,""M"""
"NLD,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2013"",116.279,"
"NLD,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2014"",115.593,"
"NLD,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2015"",114.257,"
"NLD,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2016"",108.174,"
"NLD,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2005"",105.475,"
"NLD,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2010"",,""M"""
"NLD,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2011"",,""M"""
"NLD,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2012"",,""M"""
"NLD,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2013"",124.238,"
"NLD,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2014"",122.336,"
"NLD,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2015"",121.094,"
"NLD,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2016"",116.044,"
"NZL,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2005"",,""M"""
"NZL,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2010"",129.93,"
"NZL,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2011"",137.328,"
"NZL,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2012"",137.877,"
"NZL,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2013"",138.444,"
"NZL,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2014"",135.343,"
"NZL,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2015"",133.53,"
"NZL,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2016"",128.934,"
"NZL,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2005"",,""M"""
"NZL,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2010"",114.4,"
"NZL,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2011"",122.62,"
"NZL,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2012"",122.766,"
"NZL,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2013"",121.767,"
"NZL,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2014"",119.158,"
"NZL,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2015"",117.81,"
"NZL,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2016"",114.337,"
"NZL,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2005"",,""M"""
"NZL,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2010"",144.873,"
"NZL,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2011"",151.472,"
"NZL,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2012"",152.45,"
"NZL,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2013"",154.876,"
"NZL,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2014"",151.097,"
"NZL,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2015"",148.895,"
"NZL,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2016"",143.295,"
"NOR,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2005"",102.087,"
"NOR,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2010"",95.591,"
"NOR,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2011"",95.459,"
"NOR,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2012"",94.455,"
"NOR,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2013"",98.135,"
"NOR,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2014"",99.377,"
"NOR,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2015"",101.544,"
"NOR,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2016"",105.793,"
"NOR,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2005"",91.483,"
"NOR,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2010"",92.964,"
"NOR,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2011"",91.625,"
"NOR,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2012"",91.176,"
"NOR,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2013"",94.295,"
"NOR,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2014"",95.561,"
"NOR,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2015"",96.673,"
"NOR,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2016"",101.934,"
"NOR,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2005"",113.359,"
"NOR,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2010"",98.549,"
"NOR,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2011"",99.859,"
"NOR,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2012"",97.954,"
"NOR,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2013"",102.238,"
"NOR,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2014"",103.514,"
"NOR,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2015"",106.728,"
"NOR,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2016"",109.917,"
"POL,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2005"",95.692,"
"POL,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2010"",90.533,"
"POL,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2011"",88.288,"
"POL,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2012"",89.163,"
"POL,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2013"",92.957,"
"POL,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2014"",84.217,"
"POL,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2015"",88.911,"
"POL,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2016"",87.688,"
"POL,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2005"",91.456,"
"POL,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2010"",86.896,"
"POL,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2011"",85.192,"
"POL,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2012"",85.389,"
"POL,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2013"",89.144,"
"POL,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2014"",82.277,"
"POL,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2015"",86.503,"
"POL,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2016"",85.395,"
"POL,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2005"",100.112,"
"POL,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2010"",94.344,"
"POL,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2011"",91.55,"
"POL,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2012"",93.089,"
"POL,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2013"",96.922,"
"POL,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2014"",86.191,"
"POL,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2015"",91.425,"
"POL,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2016"",90.147,"
"PRT,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2005"",54.183,"
"PRT,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2010"",105.583,"
"PRT,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2011"",89.068,"
"PRT,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2012"",97.14,"
"PRT,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2013"",100.934,"
"PRT,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2014"",97.304,"
"PRT,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2015"",89.431,"
"PRT,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2016"",80.062,"
"PRT,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2005"",44.779,"
"PRT,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2010"",94.971,"
"PRT,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2011"",79.073,"
"PRT,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2012"",90.404,"
"PRT,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2013"",97.822,"
"PRT,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2014"",94.975,"
"PRT,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2015"",86.388,"
"PRT,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2016"",74.527,"
"PRT,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2005"",63.981,"
"PRT,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2010"",116.269,"
"PRT,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2011"",99.201,"
"PRT,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2012"",104.064,"
"PRT,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2013"",104.259,"
"PRT,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2014"",99.831,"
"PRT,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2015"",92.555,"
"PRT,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2016"",85.823,"
"SVK,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2005"",85.623,"
"SVK,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2010"",86.317,"
"SVK,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2011"",92.774,"
"SVK,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2012"",93.529,"
"SVK,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2013"",86.361,"
"SVK,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2014"",83.726,"
"SVK,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2015"",81.301,"
"SVK,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2016"",80.335,"
"SVK,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2005"",82.923,"
"SVK,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2010"",83.706,"
"SVK,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2011"",90.738,"
"SVK,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2012"",92.434,"
"SVK,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2013"",84.009,"
"SVK,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2014"",81.794,"
"SVK,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2015"",80.366,"
"SVK,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2016"",79.18,"
"SVK,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2005"",87.253,"
"SVK,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2010"",89.019,"
"SVK,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2011"",94.864,"
"SVK,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2012"",94.68,"
"SVK,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2013"",88.797,"
"SVK,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2014"",85.733,"
"SVK,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2015"",82.305,"
"SVK,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2016"",81.556,"
"ESP,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2005"",,""M"""
"ESP,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2010"",,""M"""
"ESP,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2011"",,""M"""
"ESP,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2012"",,""M"""
"ESP,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2013"",79.219,"
"ESP,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2014"",82.944,"
"ESP,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2015"",83.303,"
"ESP,""GRADRATE"",""UPPSRY"",""PC"",""A"",""2016"",89.379,"
"ESP,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2005"",,""M"""
"ESP,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2010"",,""M"""
"ESP,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2011"",,""M"""
"ESP,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2012"",,""M"""
"ESP,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2013"",71.124,"
"ESP,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2014"",74.74,"
"ESP,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2015"",75.496,"
"ESP,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2016"",82.94,"
"ESP,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2005"",,""M"""
"ESP,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2010"",,""M"""
"ESP,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2011"",,""M"""
"ESP,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2012"",,""M"""
"ESP,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2013"",87.731,"
